PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,target,dataset
-1.7420820965855033,3.2770390522252963,1.9141567722444892,1.3142039190957973,-0.39225822820535733,-0.2534034134776664,-0.21765459401911944,-0.2753375097799083,-0.502102451208946,1.463916343301796,1.4413506066148825,0,cleveland
-0.7350416215474317,1.16664965969927,0.412580564296169,-0.12591084177904935,0.8023456400993897,1.1735463836524729,0.8408814935355804,-1.7896168744666796,0.35610275882796244,-0.03874576225460851,0.6848238113989907,1,cleveland
0.8698993471347276,3.559342340368737,-2.649111873377831,-0.43130949847552824,0.40882943974893965,-0.05350223043395733,1.2438818454265694,-0.6027091779528877,1.0811272507981065,0.7348309307494254,-0.21146157207888708,1,cleveland
3.000373142666129,2.085507708581115,-2.029430574164252,-0.9050388753138523,0.2540306205379073,0.6533842144101324,0.6160815881598979,-0.28316524918360464,-0.0007421313394116544,-0.2710097261388547,-0.0745310559773178,1,cleveland
-1.442661239206381,-0.020552385886345014,0.5524387774167263,-1.288533531013065,-0.6698329379695397,0.8457480065307484,0.28622961382569356,0.6963563756384069,-0.06763069326400685,1.11417014039554,-0.2403803145201743,0,cleveland
-2.4944100326691636,1.0137128636425485,0.04858009913585835,-0.5675393883814892,-1.3946092754420645,-0.07181044572482224,-1.0530995430639305,0.7441042694092719,0.37790412851191596,0.2546958685789334,0.45146716267087383,0,cleveland
0.14703987694554832,0.175047866445788,3.0300005718159566,-0.7984725278919316,-1.2230122154442595,1.2346072186318038,2.88350151465864,0.8395451464984064,0.23645620223674024,0.2467378113111538,0.6105629214910588,0,cleveland
-1.193648033314707,0.11740102027863208,-0.37903313704948366,-0.6658992828061286,0.2083644007240353,-1.8862265218583376,-0.6476778769180581,-0.5869713572513677,1.0050596899382864,0.654348166200562,-1.1446280855269806,0,cleveland
1.6893241568201125,-0.4772595667577484,-1.746717290721929,-1.0525382622933872,1.0898530843130734,0.5192851414725421,-0.23858143582768856,-0.924736591540982,-1.7680533560678808,0.0998569419303243,0.891311172403852,1,cleveland
-1.0928171251768863,2.918129726126482,-0.003293626970073909,-0.28341729728587306,-2.277233608560316,0.3160279615276292,1.6006761161277083,1.246772705523463,2.3473132546188586,0.48467590103711755,0.6920123164424322,0,cleveland
1.6335584296923464,2.2360242864162814,-2.0994963062963024,0.42253680038440344,1.1338796764387054,-0.5681136049683967,-1.387803612678776,2.2784759782429775,1.3224580895870937,0.9961906250176763,0.5558031949328771,1,cleveland
-1.330824766890742,0.6247618478941264,0.16242908941515471,0.5592283562206479,-0.5797800096949157,-1.1297097040923385,-0.6073720016067757,-0.14743805746874075,1.4515832036899676,-0.8087267053103373,0.23911175914400778,1,cleveland
0.1709562470160834,-0.03946640277922939,-0.8332327160862762,0.16638792415800677,0.5261455952687383,-0.7491725722309045,0.4804614825855883,0.851733199686655,-0.3840377940295294,-0.36987337695867845,-0.5698459535627989,0,cleveland
-1.402762071652248,-0.254185838811841,-0.7431948556543848,-0.8544826515633948,0.3829284521297859,-1.659897066544149,-0.969203703822768,-0.5726315437126345,0.7466153336294075,0.5519255985646339,0.7689730215975132,0,cleveland
-1.9501711286340229,-0.17050981137313068,-0.8174526417516872,-0.11835838983707918,0.22948039260890016,-1.6787102269615737,-1.0367490702307331,-0.3952922239325721,0.5436935185124421,0.2164266469618803,-1.1212049472707788,0,cleveland
1.9809029462889822,-0.14469770592094935,-1.4392658827306763,-1.168640686512481,1.0084791582309962,0.19828574035014032,0.009613402674339596,-1.063410491543887,-1.548144808018116,0.3421087302176351,0.7647916780592214,1,cleveland
2.2794763383140753,1.2164318058648407,-0.6473598279993947,-0.2799995091205147,-0.17130234194603652,-0.3535036157539373,-0.1614722585524669,-0.6854772914001664,-0.973738515714121,-1.5421330750786622,-0.005000185109199701,1,cleveland
1.690101769502783,0.5200042101617198,-1.0201793400623083,-1.4191424920239875,0.5754492958268217,-0.6798413223141722,-0.14153149635173567,1.2412168534893993,0.14179639254534537,-1.1703185100623628,0.31620774045073435,1,cleveland
1.0914421748616043,0.18393350005875553,1.9859333357674434,0.7918312030097989,0.9008032451904269,-0.8608028612137133,-0.8603491985027191,0.6864339759561291,0.656830153568186,0.604153794515032,0.6867939026517212,0,cleveland
2.058841200198822,3.7102399979672205,-1.5167580413641697,-0.20026839359284332,-1.986485253483486,1.23903073183843,1.0840366065271745,1.322270522740219,-0.7091106835960483,-1.1082905468801132,-1.7029867325743104,1,cleveland
-1.1837475593404982,0.46599073887215314,-1.2353749150968747,-0.8722844400363338,1.0540206246836343,-2.5863607579044405,1.3715205128269905,0.1256376225013607,-0.01563328281149072,0.8798925302306572,2.2653026836214316,0,cleveland
-1.127684388001977,3.2190180188940927,0.2622857841514182,-0.022320020482057442,-2.5651335807858846,-0.6168872691374014,0.7950435232891907,1.2999933496684548,1.82421028213948,-0.30451124461129264,-0.3175834967369495,0,cleveland
-0.36510665010921883,1.0235945842954417,1.048900559429867,1.5348145038224128,0.6264647773490648,-1.3546141875548428,-0.8364420299837648,0.4694969142891602,1.500841795189512,1.4626405990384046,0.015909850443821084,0,cleveland
-1.503007023496775,2.0719674893604183,-0.10885740340727593,-0.11648402344449434,-1.6770571907211147,0.32993839747791054,-1.6501171449387706,-0.9854500598956809,-0.783172100104723,0.1573149463750805,-0.20305685956958014,1,cleveland
0.7218877112285254,1.9906505821115923,-1.7663796470002204,-0.40858304564118836,1.1729404099743777,1.2262949569994375,1.3156765967621384,-0.5461872912341273,-0.11650939361976793,0.294801751306861,0.14019190529285278,1,cleveland
-1.2337011971217522,-0.9020336495861486,-0.9375912573252544,0.5478544966354947,-0.3944109815398857,0.08381736471744858,-0.592419568394613,-0.030006003221317495,1.1831063452207593,-0.1906107987402661,0.5650285118958769,0,cleveland
1.5498851303077872,0.9417869224907676,-0.49943908391937386,-0.4198952182967242,0.6707079697594525,-0.43642508769678534,0.8187665760703442,-1.0383479660002057,-1.211151255710317,-0.1228566809074842,-0.6159236522207873,1,cleveland
-0.6492219792043071,4.147489345137927,1.1560358322049615,0.7424369491515435,-0.6310882357338964,0.49733764756816323,-1.7749352463089163,0.399627342625507,0.11367774960335023,0.4719975853073374,0.2305667805873544,0,cleveland
0.38734848152588053,0.7754738976677418,1.8148298090225083,1.1399871376988955,2.2915300061224855,1.6138020498173955,0.12564236741243826,-0.6254701719151372,-0.9379826261033073,0.6924251473577171,-0.7011791894665568,0,cleveland
-3.220926168184031,0.8646349398606533,-1.249516128132468,-0.7290024509542242,-0.8751323677987181,0.5274721827185698,-0.1410228246519111,1.0949245690053437,0.3992815279393352,0.6833919629316053,0.3666606719596316,0,cleveland
0.11605975027275194,-0.10574346677652263,-1.9015692746963935,1.0826029825561896,-0.5463959435034227,-0.7112948161882321,-0.3174854567936705,0.8224204948879412,0.34246745008181617,-0.19436912845253315,0.4117886888706327,0,cleveland
-1.266526613074862,1.3968493741352093,-1.865603094169137,-0.027286042597228666,0.29226879996870025,0.5434296928006748,-1.5676143644139702,-1.300189314357329,0.2158447218318558,-0.8216913956765758,-0.6982199391993895,1,cleveland
-2.603406693117438,1.3152755283460955,-0.8052974305367219,0.4947409326852527,0.6201149280084164,-0.6033050105466284,-0.007160090711612978,-2.075829963040183,-0.18091282266827743,0.2256743583513949,0.38944500555623185,0,cleveland
1.3780608481672123,0.8328599809239561,-2.0658568596292466,-0.6436353362063181,-0.2606046866533842,-1.3258164102835261,-0.510205947209287,0.8871944337255078,0.8660931056016988,-0.11452061450464515,0.7777575539167098,1,cleveland
2.673891771593703,1.0603957025672626,-1.4532280529730002,-1.033897804059734,0.460073306370136,0.5712513363272576,0.010998656008461866,-0.4794519860813881,-0.7213711316286359,-0.7473498232202233,0.6150157092518027,1,cleveland
-0.23737263426842772,0.7941978359062041,-1.1978486228606149,-0.2370622301373874,0.8676508831976073,-0.8389347922653196,1.3477656489477532,1.177765760352582,-0.040229386909001054,-0.5849441804310848,-0.704103545486619,1,cleveland
-0.9692580822348673,0.5552272187058291,-2.841653340050159,0.5323165161788082,0.7566644052261652,-0.2840728959987211,-0.8048846312086648,-0.9035441087008723,-1.5792269979656055,-0.02941948836920843,0.058478247772828736,1,cleveland
-0.03316586803857188,1.0277382598410678,0.365884456886974,-0.2784699833031355,1.1080770385681245,1.950472082844913,0.9319637881814716,-1.0211701419772898,-0.3885332009449414,-1.2096459092246254,-1.1490012082513819,0,cleveland
-0.2120284277143046,1.478708607198147,-0.7411123309224394,-0.11843580482558343,-0.22454419378458682,0.11723415423716074,0.482149441269873,-1.6800722822569356,0.8974851497369549,-0.3050282276856994,2.2529102398766385,0,cleveland
0.638405880899993,0.1453809799117546,-0.2639065873463849,-2.0222681028284093,-0.5860122324720007,-0.4972699970646822,-0.4051927280127967,1.5819997421638083,-1.5275993732931323,0.28779471257517475,0.6707809712417889,1,cleveland
0.21937752097756372,0.41476299326444815,1.423498821268055,-1.8267544182001976,-0.14986638832407068,1.0031415538097752,0.7082700324643508,-1.1519266695508665,-2.212922203996711,1.026235384283694,-0.22796365115939596,0,cleveland
3.105281974357748,2.790950995637415,-2.6438671581369335,-1.091232251966922,0.2611271113598629,0.9603925920157151,0.7133966217960934,0.17372449955882552,0.4050514690209873,-0.6812517644823508,-0.5471617415204171,1,cleveland
-2.067404487036911,1.6237602536756237,1.1849412806766193,0.7535680752124893,-0.30468011365208947,-0.6239807317677445,-1.8078358666473384,1.6084485019406276,0.007744592812636314,1.3148185542419168,0.20914303284271368,0,cleveland
1.183954534867195,-0.16939229252777221,-1.6305136505935873,-0.10623854747285226,0.2549769082586003,0.4038504907386107,0.6741389738344302,1.4328554580128525,0.226801240788943,-0.7430698661987224,-0.5848299336666049,1,cleveland
3.074936194954878,2.687145183145671,-1.5107590903996195,-1.3647426417824189,0.40167952614481633,0.013602829475116178,0.7067950341278129,-0.41069634033242086,0.1269933192440978,-0.33756841352415184,-0.2960225249633883,1,cleveland
0.5407662472806163,0.9700239569580311,0.5126350128661569,-0.14318473533802137,0.30280601172864446,0.6232521460327828,1.0268937706522503,-2.118880890937523,0.4852261445871912,0.9090936903887803,-0.32397485261205566,1,cleveland
-0.0635218530165752,1.9104515414437662,-1.2579117409812217,0.4110288617828826,0.2709142224447177,-1.4696230369147394,0.6371402994572564,-1.3112347519488725,-0.6805937067852991,0.30396927489574416,0.32471581303935465,0,cleveland
3.431092316460502,1.1780192527984725,1.0851822335377268,-1.7601905231445722,1.0856038954843528,-0.6781265368513008,1.3403860081849348,-1.2145234495004607,-1.4034456725873952,-0.13128617749435392,-0.2463888200447833,1,cleveland
0.09627781174362307,-0.19676698450268407,0.8996087495157112,-1.3801336705960312,0.7260972749788766,-0.6766764527220263,1.1831858355018516,-0.5292603142285205,1.272780584356435,0.9554597738417068,-0.7495379931249783,1,cleveland
-1.1488387838298664,1.0980861248311198,0.9367576653373094,-0.048218891361813294,-2.3842626743281694,-0.9985503204356353,-0.21772862319018954,0.49156964945208936,0.5840701706821062,0.430247912829088,0.04347474740516618,0,cleveland
1.0871732168793795,2.292858681366213,-1.06021044277941,1.4453423072951652,1.3769688050226248,0.39792295053136684,-0.3063737472474726,2.7991944802066624,0.7614428564645419,-0.15703519479046515,-1.0273236095403786,1,cleveland
2.8832179102170112,0.6684976378529704,-1.7523666503038333,-1.0288755491492687,-0.13920255732635856,0.5123139346364324,0.26447860274864465,1.7610640080277131,1.0200035940604684,-1.2849958200845657,0.326503395827165,1,cleveland
0.4231973408381799,2.8327080222865746,-3.0334592232775317,0.6219528170578837,-0.2410618516780821,0.9510863966703933,-0.4578476107279137,-0.25692147242051055,0.7686450322035795,-0.7116085136484286,-0.4031452670908189,1,cleveland
-1.566053768218264,1.3121917852070528,-2.2738790949711083,0.18356516355270897,0.4152226678360281,0.5089845229544617,-1.2720565334755374,-1.4885410000048886,0.17432106514913712,0.05596266780165492,-0.9431593824499164,1,cleveland
-0.907233148862781,2.6456166800054626,1.0862920847631905,-0.044457792691874866,-2.1401244970709827,-0.5514478870392031,-0.552621261000031,-1.158131220343465,-0.43701572138657235,-0.09318661016044444,0.14981474324367594,0,cleveland
2.6361583982561156,1.6003003027012714,-1.4656081605919833,-1.193928648622408,0.6400967855507249,0.5025788793832338,0.29608454662302236,-0.7078248822276417,-0.30816334902453246,0.09170504770249022,0.52741364953435,1,cleveland
-0.9410966693549923,2.6789330260521704,-0.1919572250395183,-0.8255444700899757,-1.5751553100631812,0.33543822431171433,-0.4271271378732373,-0.7409555575845617,-0.11405280499935994,0.18895872776433295,-0.22762533826022496,0,cleveland
-1.8294999570220805,0.9867743013188677,0.15702194514376666,0.17432690801171857,1.0690290572618297,0.34962211718057357,0.7095746768449621,-1.819789792620926,-0.5346820354783814,-0.23854771933044014,0.04088137184646073,0,cleveland
1.8497338104599255,0.9906459862289896,-1.1226389549229774,0.22853626266652996,-0.6571759621271106,-1.553128490638412,-0.876755858459146,-1.0925925523633524,-1.1136449655758194,-0.9402923215623329,1.152585560397081,1,cleveland
0.9449067648142231,-0.17296309712159857,-0.6862550269342754,-1.7447687239754353,1.134079194364062,1.2664579602699018,-0.7768170316698796,-2.057353543305907,-0.08717610569337167,1.1029899588790153,0.4901311592707299,0,cleveland
-0.7412772095954614,0.9717938798590137,0.513290694171484,-0.5124639601711686,-1.1213996940094777,1.2063053799229744,-0.7568879292423007,-0.77899001024773,-1.5717534638905148,-0.018626581301737357,-0.7960495758893819,0,cleveland
-2.2898494595311374,1.4549763943486642,-0.5937843811194498,-0.15004036928561493,0.7521235626890785,-1.1064282521386692,-0.843430927998982,-2.027413237662541,-0.42951967215971354,-0.3380236530555885,-0.35284052267511434,0,cleveland
2.63111348957081,2.496956631018998,1.5503824590871138,1.2099279436237147,1.0793052426373244,-1.7805983511980417,0.18679867311801604,-0.35110056258801137,-1.209173534990262,0.5609976219195042,0.8486684247960204,1,cleveland
-2.519911964681584,0.4687670143043196,-0.3352907375991607,0.012880434265050224,0.36708775422072387,-0.6883800449638071,-0.2299872674536506,-0.15649691846722133,1.3488563372781313,-0.3724172207817237,0.8995505034245147,0,cleveland
-1.9923134337874955,1.222548543068212,-0.7294918291367799,0.3958306074064973,0.36264846581020527,-0.9457571310931137,-0.5649733547082114,-2.0814987559970235,-0.3441894385769252,0.034050534075529236,-0.3538732222551806,0,cleveland
-1.5566098032272393,1.0664330712238619,-0.5498301901439107,0.5664144838663012,0.025863683876278486,-0.6616145159402067,-0.6879688347254823,-1.9228089691187658,-0.2464031587696795,-0.49118277393536713,-0.06968169066795263,0,cleveland
-1.285472022975196,1.0147868698011155,-0.09511280322022173,0.46458181862650644,-2.1108035884783574,0.6501634955357875,-0.9090764623192182,-0.8355754533638201,-1.0887234270527821,-0.2196884101200789,0.4988031085400026,0,cleveland
-1.4859387719433022,1.540284466868421,-0.271845944584671,0.03287492653826413,-1.7403416986570397,-0.037065959040807755,-1.349541263120877,-1.1002408586320167,-1.1831505327637044,0.4855723613477778,-0.5862798345797287,0,cleveland
-1.7203110567111008,1.5864662644022596,-0.10674596740300732,-0.16666179203651146,-1.518676206482401,0.33039766163313394,-0.8243197028522561,-1.0461142806033499,-0.9293583863479591,0.3978384728196819,0.2763832633610043,0,cleveland
-0.013492946231301428,0.8060213772552807,0.07530316040060109,0.4720640463380655,0.08564927899406505,1.2696436668855038,-0.7278059979094623,-1.5264152817546222,-0.04743177967619911,-0.8524346504799982,-0.395257350143772,0,cleveland
3.920851421398295,4.013078858909042,-0.5076792841581715,-2.602636986778183,-0.5165864584406341,1.8385311704014582,3.3074153059778433,0.6170555948896931,0.19704425340514659,1.8455445476633319,-2.527680919510299,1,cleveland
1.3132574946239708,2.3896293233415515,-2.1682140854501855,-0.45088054829497626,0.27366766370416096,0.5715908013933689,1.957061326912729,2.032130011615799,1.7905240924893686,-0.8541355357863339,-1.071558025880569,0,cleveland
-2.3288737505378916,-0.47405088010424595,-0.1774753995624068,-0.9762526294241067,-0.3659072445314535,1.0247661303594444,0.12890397697523553,0.7269237297546157,-0.5634470148674271,1.3881399734472746,-0.40223478046489036,0,cleveland
-1.7455624090402873,2.089217677820921,0.04551253474946806,0.3911253775337736,-1.8420467905211069,0.20888623518422145,-0.7135163428896047,-1.1032285258222003,-0.6931275964864466,0.5156722144836449,0.25250665834782027,0,cleveland
0.30747615704076237,0.6976997718270203,-2.4205390638714714,-0.5307133736965763,0.12468386593640944,-1.637878171814137,-0.8661488776904599,0.9676339476148962,0.19820250633219025,-0.44618184073276146,0.48054196136227567,1,cleveland
1.8812546605740614,1.1843278779017914,-1.9890937199516652,-0.5972089179643771,0.6376691352327756,0.9298593549920153,-0.20042433172092416,-0.44008622554731536,-0.7808504499123988,-0.48958837512770964,0.6804974171916552,1,cleveland
1.4821161447868905,3.6271119495002315,-1.0529749124343877,-1.267455598824063,-0.9583336623451774,0.6739380135244577,1.1873152037090273,0.5217097698359112,-0.8036028225447752,0.49201575614410636,-1.488976391663453,1,cleveland
-1.5645241594748154,0.8405092377902651,-0.7917671113683155,0.2594017660639274,-0.20372538236351592,-0.7342633149848904,0.6207244066268102,0.04803906347359054,1.8534391723976025,-0.02747143065504161,0.11092809396660591,0,cleveland
-1.7163833656755458,0.9579389301752173,-1.3620648633978287,0.376778128153191,0.35988416566877485,-0.2191080027702197,-1.347603108944946,-1.989065013840284,-0.23933252911660727,0.2975004387143069,-0.6279513298703847,0,cleveland
-1.922647924053121,0.9447268007350709,-1.4633523806572373,0.08999248708808807,0.6173805793145547,-0.029294143637668645,-1.57331827939407,-1.912347873554781,-0.2691121587535627,0.12592067776129506,-0.5020547432759535,0,cleveland
-3.2502888376065697,0.8472256938074016,-1.0398340429485122,0.4122910591596367,0.9957181453039636,-0.24344280643144384,0.4594732944339858,-1.9938786489885445,-0.38154651890408287,0.19078607649246143,1.079464446949784,0,cleveland
-1.2294030290253652,2.518430195898945,-0.7963104328148453,-0.25828188520221046,-1.7463124152238274,0.686493539864159,-1.439071782696217,-0.5469700076323548,-0.4243118541297762,-0.12274365886233991,-0.6993196383271063,0,cleveland
-0.46905153416693535,2.9885685345880817,0.25182249949114033,1.9395297957983442,-1.2466125130765116,1.9491238740141736,-1.9283412241135462,0.7048504692663221,0.04605374279832563,0.4615989979214675,0.8419398595050449,0,cleveland
0.943339535812863,1.791549979333059,-2.673303737385723,-0.8630021780007141,0.7540597243377847,0.7576009795766021,1.8793451808566382,2.0348637188866356,1.4319455812753956,-0.5851430410823604,-1.1567719996864525,1,cleveland
-1.7250419731015587,0.4945620609974436,-1.6488233520127973,0.3913175621379919,0.5922476988065651,-0.6729344928496626,0.26621122289060195,0.9483220180732634,0.2865300029239786,-0.7910384481567208,1.7294277888469782,0,cleveland
0.7530218868740843,0.703939209412984,-2.246848621817146,0.08849180891847201,-0.42383526342100897,-1.9131056925799501,-0.4303547035537718,0.8329831192332584,0.2978634407574815,-0.10791704172096846,0.28999183080496166,1,cleveland
0.3477596875454106,1.74668275563253,-1.5032229833836857,0.5263367464209855,0.6232939648148277,0.5352651118513123,1.0313199720832795,-0.32484339060957645,-0.9108557359333851,-0.9788513219467618,-0.1737209442209256,1,cleveland
2.5934613974407377,0.5211827224628589,-1.3045327788689811,-1.8480247076982184,0.6513563253026349,0.07964202689313384,0.5506071539434945,0.9206802460107768,1.0814911380873389,0.5563717607492995,0.590217027633928,1,cleveland
-0.16991441618433503,-0.8670473716844996,-1.4331344067821257,-0.7648595143621237,1.306300620598381,-0.33027780762781844,0.2546105424527912,0.9149239331411265,-0.7719558933953118,-0.197166507618416,-0.5178022274395605,1,cleveland
1.3557822702597229,1.6780035751077222,0.020416083436744857,-1.1682426401687358,-1.0314892883097506,-0.1961727415095887,-0.32054375499562043,-0.16699363821977173,-2.412798255775977,0.05857833130404251,0.6611583187382686,1,cleveland
1.5818946929654867,1.6475750189183216,0.3641760346311172,0.45154230480146856,1.408947096234567,0.9282770849254991,-1.7449497035370598,-0.48426219345070515,0.02037461910943848,0.5679840052305148,0.0012371161888135365,1,cleveland
-1.8794965299629092,1.2716757352479156,-0.8591670807699922,0.7365588462617588,1.4187742539028845,0.41168811349389844,1.8608446367627043,-1.1151518814353159,-1.1478056106610655,-0.022824767017399154,1.193220770393006,0,cleveland
1.7244317614389495,2.0619670951970193,0.663839230115901,-1.5050719308824565,1.1858372573476204,0.18825308584800868,-1.3328054506765203,0.7020505536819949,-2.4177276426905507,1.7074751130882089,0.8857742218781269,1,cleveland
0.7811548165543408,0.9023659859719141,-0.29124863927071304,-0.4636670389514107,-1.5951251895403147,0.7732206735182675,1.0400063448044585,2.3943685513661133,-0.4664397281251832,-0.8378974769134527,0.27269964780543243,1,cleveland
-1.15973218865582,-0.6709086058410442,-0.3722169494770427,0.17499083145857677,0.8485234794408837,-0.8052335126399578,1.3427420721312877,0.735520139715959,-0.6908551767216722,-0.9450052256272129,0.3264847161490756,0,cleveland
-0.8701759869130534,1.935085357269341,0.4619548935910939,2.3976518409742975,0.7728760693404261,-0.47051233869291725,-1.4495667772178402,-0.9975284852657699,-0.05243156617538118,0.7880268109469497,0.15049441720843018,0,cleveland
-2.270200600596626,0.2566456028762984,-0.5215623292529331,-1.5124650616773636,-0.7955052191922991,-1.1283081962373251,-0.8336490461454188,0.21231481497616939,-0.27179284488319716,1.9446950289229585,-1.1995084680168246,0,cleveland
2.941269185393979,4.418836976855489,-2.0707888314771807,0.42723328092837276,0.7904063192183305,0.15384887161523486,-1.392802456641067,1.1073585419767333,0.9687254681311823,-0.21811974357145408,0.3275125331625682,1,cleveland
2.2863037644753184,1.903536682597196,-1.0941152165338137,-0.1493531367649577,0.1925982544137995,0.7528285498373479,0.9538693497138434,-0.49993911980716366,-0.05435075666940891,-0.3787611906075166,-0.48083179746019167,1,cleveland
1.2843721599304665,3.0859531605588937,-2.177575671132128,0.8673589761403818,1.3290117954802754,-0.6692796535895401,-1.8539148494574336,0.7211717053476621,-0.6466416536277172,-0.055721081753759824,0.20241942784152167,1,cleveland
2.2535421657355763,5.1135733446704466,-1.047109654091372,-2.4079605423867396,-0.743453259136337,1.078769124651126,1.2930683119192665,0.9184605078233782,0.37816747081475754,0.07630321573410052,-1.6234833150418795,1,cleveland
-0.16253241414231182,-1.2468572723960165,-0.32465697518209546,-1.0865089388773048,0.7054030373196292,0.7392302792929064,-0.4553228336671658,-0.08152765378380979,0.7665642496798201,0.15284839240399575,1.1950871552728863,0,cleveland
3.9623049571567,-0.8608817510675743,0.5438582948655726,-2.641126261414226,1.1787715501677465,0.08414387044084275,1.7847701942467644,0.4319577799306025,0.2573258201039062,1.1529027565441166,0.2703546310495043,1,cleveland
-0.4189572803162887,3.2405766660991233,1.4585051751056453,1.5382752693547361,1.6396828217452049,0.8838178903496745,0.8982700950280433,-0.510562365683468,0.8875906075563677,0.567188034633303,0.6889171428721342,1,cleveland
-2.2238898419333193,1.4256615244544408,0.6209572638173378,-0.7367047129180478,-0.29242067474257283,0.8747134332488697,0.6387860578383485,-1.020209362521171,-1.5262234256589067,0.6904224774070113,0.06468705963429403,0,cleveland
